ID,MMPR,FREQR,POIDS_VAS,POIDS_IN,POIDS_IN_OFFN,POIDS_OPK,POIDS_ONG,POIDS_INT,POIDS_ONN,SMART_PHONE,MULTI_EQUIPE,USERS_INTERNET,Cluster,Segment_Name
1659.0,16.363636363636363,11.0,0.0559252838206041,0.5054792427673164,0.0156069681818569,0.6469950971537971,0.2235294117634008,0.0,0.9792774899650242,0.0,0.0,0.0,2,Appelants Off-Net
1663.0,10.909090909090908,11.0,0.0288916956100866,0.7418048717288755,0.0133400288197196,0.627316014510775,0.7566647759485668,0.0,0.9762082145633584,0.0,0.0,0.0,2,Appelants Off-Net
1673.0,10.0,3.0,0.2580367702376641,0.9352887617067658,0.0128468117654703,0.7706002861526967,1.0,0.0,0.9879845213319934,0.0,0.0,0.0,2,Appelants Off-Net
1676.0,15.625,16.0,0.1084362353402786,0.752753365569701,0.040379478753498,0.5820043009562239,0.4894766250695513,0.0,0.9610861809637252,0.0,0.0,1.0,7,Data Users
1677.0,18.75,8.0,0.3800000000003359,0.3478112236637159,0.1014432776369861,0.7373468396325282,0.6487104146255657,0.0,0.9453570593208822,0.0,0.0,0.0,2,Appelants Off-Net
1680.0,10.416666666666666,12.0,0.3788830004019131,0.8297189804330022,0.0673186263362627,0.4466266039516595,0.7598710717155202,0.0,0.9398188468906576,0.0,0.0,0.0,2,Appelants Off-Net
1683.0,15.0,2.0,0.0,0.984004824724422,0.0092203912499797,0.7495353547537834,0.9579563597648132,0.0,0.9906274417580356,0.0,0.0,1.0,7,Data Users
1684.0,13.88888888888889,18.0,0.1212574850300729,0.8242410302398512,0.0162950606871664,0.8521239781927495,0.9200714445187406,0.0,0.9856437319576984,0.0,0.0,1.0,7,Data Users
1686.0,15.625,16.0,0.0160006400253219,0.0969167136679832,0.0848690591690151,0.7288024064660268,0.3133068520354088,0.0,0.8617691295349422,0.0,0.0,0.0,2,Appelants Off-Net
1696.0,20.0,3.0,0.0,0.6507135184900478,0.0016978329049454,0.8216970998872664,1.0,0.0,0.9988951971766148,0.0,0.0,1.0,7,Data Users
1698.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1703.0,15.0,2.0,0.0,0.0659382892278611,0.004995836802681,0.8102009443287164,1.0,0.0,0.9996705830679696,0.0,0.0,0.0,2,Appelants Off-Net
1707.0,24.0,5.0,0.0,0.3575731902489008,0.0103988416479696,0.9165960651210494,0.6956786366411389,0.0,0.9727478113528476,0.0,0.0,0.0,2,Appelants Off-Net
1709.0,18.0,5.0,0.0,0.5371900826459793,0.1303884234591082,0.4385074871115669,0.7487684729014535,0.0,0.9174371982644058,0.0,0.0,0.0,2,Appelants Off-Net
1712.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1717.0,13.333333333333334,12.0,0.0726452001202023,0.0174930362116608,0.3719745223041323,0.866050139276164,0.2771122320300901,0.0,0.9423955431752442,0.0,0.0,0.0,2,Appelants Off-Net
1719.0,15.0,2.0,0.0,0.5031460674173105,0.0013398838767294,0.1716853932597116,1.0,0.0,0.999325842696628,0.0,0.0,0.0,2,Appelants Off-Net
1720.0,15.0,3.0,0.3075095925430855,0.8210312771693609,0.0020092861603067,0.9563278863895144,1.0,0.0,0.9983503132176046,0.0,0.0,0.0,2,Appelants Off-Net
1725.0,20.0,2.0,0.124968757811797,0.4017214757380995,0.016355904481692,0.4360195801314758,1.0,0.0,0.9934294819145832,1.0,0.0,0.0,0,High Value Smartphone
1726.0,20.0,1.0,0.0,0.0440917107614381,0.2399999999808,0.8430335096947827,1.0,0.0,0.9894179894181014,0.0,0.0,1.0,7,Data Users
1729.0,36.875,16.0,0.0166607164106914,0.0492557740128999,0.0951148642517543,0.8198516915032324,0.9592292089249408,0.0,0.9944160688408848,0.0,0.0,0.0,2,Appelants Off-Net
1730.0,25.0,6.0,0.1659589007661785,0.0471895242732551,0.061254612548596,0.7377934108804903,0.5612458820046945,0.0,0.946089015812257,0.0,0.0,1.0,7,Data Users
1732.0,11.538461538461538,13.0,0.0058840835537469,0.339571103628094,0.0048848977681009,0.9682151832056568,0.9945271582416412,0.0,0.9974174836358072,0.0,0.0,0.0,2,Appelants Off-Net
1740.0,20.0,1.0,0.0,0.905415109727629,0.0037909340215807,0.4832337297208584,1.0,0.0,0.9965676310568804,0.0,0.0,0.0,2,Appelants Off-Net
1743.0,20.0,2.0,0.0,0.3951791150585959,0.4970979316152854,0.7719879894791947,0.5056179775289639,0.0,0.7916301764051527,0.0,0.0,0.0,2,Appelants Off-Net
1744.0,16.666666666666668,3.0,0.0422208148604658,0.655222062243797,0.0020283975659249,0.8976630856116049,1.0,0.0,0.9986709491638044,0.0,0.0,0.0,2,Appelants Off-Net
1750.0,20.0,4.0,0.0,0.0153634995131796,0.1527377521538589,0.6897635703528004,0.7450800915336294,0.0,0.9729921190119016,1.0,0.0,0.0,0,High Value Smartphone
1753.0,21.666666666666668,6.0,0.3063425489975443,0.5794773794194928,0.0001290452088379,0.5217813966976187,0.4751082251103896,0.0096463022508038,0.9958954758838666,0.0,0.0,0.0,2,Appelants Off-Net
1755.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1759.0,16.666666666666668,6.0,0.0,0.132895294615537,0.0015948963311126,0.584018651970829,0.8724928366765832,0.127203430204617,0.98846969054691,0.0,0.0,1.0,7,Data Users
1762.0,10.0,1.0,0.1001001000972985,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7,Data Users
1778.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7,Data Users
1781.0,17.142857142857142,7.0,0.4024487199784682,0.5685661356057042,0.0235898237934332,0.5069284920276782,0.6328671328658492,0.0,0.983475361244736,0.0,0.0,0.0,2,Appelants Off-Net
1784.0,20.0,2.0,0.0,0.0146313460837152,0.3588516746445823,0.9936854190583504,1.0,0.0,0.994749516955554,0.0,0.0,0.0,2,Appelants Off-Net
1787.0,16.666666666666668,9.0,0.0,0.2323800041758784,0.0018658005666508,0.7749586498128722,0.9229040622309148,0.0,0.9924044128274933,0.0,0.0,0.0,2,Appelants Off-Net
1789.0,19.166666666666668,6.0,0.0834961804905553,0.6106659904515406,0.0266719904173707,0.7993055792605211,0.983319432862608,0.018506278915914,0.9836147915518046,0.0,0.0,1.0,7,Data Users
1791.0,20.0,5.0,0.1663547515055776,0.2333563922644832,0.1801242236000174,0.9706492736375026,0.6254681647865168,0.5029163966234993,0.9546727278723371,0.0,0.0,0.0,2,Appelants Off-Net
1792.0,19.166666666666668,12.0,0.025590204369238,0.1989235520414081,0.0049465121129268,0.7761806251214168,0.7857507226639545,0.0,0.991547275389274,0.0,1.0,0.0,2,Appelants Off-Net
1793.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1794.0,18.46153846153846,13.0,0.0,0.1777666697360668,0.0315968625127594,0.8914115836412255,0.7561591914096729,0.2293348177009117,0.9842280422515766,0.0,0.0,0.0,2,Appelants Off-Net
1796.0,14.0,5.0,0.0663570006609861,0.3091327461704159,0.0020533880903538,0.7616043799078034,0.8061034611078436,0.0,0.978695548678756,0.0,0.0,0.0,2,Appelants Off-Net
1801.0,10.0,5.0,0.1800360071974551,0.5649988171283055,0.0007327541088661,0.9701916252544251,0.9827115559603212,0.0,0.993967352732432,0.0,0.0,1.0,7,Data Users
1803.0,20.0,1.0,0.0,0.6999692118230836,0.107928304376349,0.7852139778157613,1.0,0.4029202841288036,0.9244535098522852,0.0,0.0,0.0,2,Appelants Off-Net
1806.0,15.0,4.0,0.1666944490740678,0.4398032828752795,0.0698518733656491,0.9668518873344696,0.8922345483394857,0.2976618705005354,0.964935811458638,0.0,0.0,1.0,7,Data Users
1809.0,20.0,2.0,0.0,0.3303558849212513,0.0004264756054273,0.9432781988691916,0.6050420168168914,0.0,0.9985347572488324,0.0,0.0,1.0,7,Data Users
1810.0,20.0,4.0,0.0,0.0,0.0,0.702362591138679,0.7771739130408198,0.0,0.9928140773975492,0.0,0.0,0.0,2,Appelants Off-Net
1812.0,22.857142857142858,7.0,0.0594235911641788,0.3395872420262664,0.3106200122762431,0.0902647488017511,0.7994825355777477,0.0,0.8622055451332084,0.0,0.0,0.0,2,Appelants Off-Net
1814.0,20.0,11.0,0.0045454545452785,0.0,0.0,0.529416402089751,0.9865668093198856,0.0,0.9983802882513412,0.0,0.0,0.0,2,Appelants Off-Net
1817.0,20.0,1.0,0.1001001000966973,0.6471099624059514,0.0056279728404205,0.8929041353291304,1.0,0.0,0.9963580827068138,0.0,0.0,0.0,2,Appelants Off-Net
1818.0,13.0,10.0,0.5735087719255727,0.5880707501524679,0.0576223978586028,0.715308282187438,1.0,0.0,0.9661139532657076,0.0,0.0,0.0,2,Appelants Off-Net
1819.0,20.0,12.0,0.0036202014406292,0.2624717194567921,0.0010774701002577,0.9139705882352196,0.6589939024386225,0.0,0.9839013009049604,0.0,0.0,1.0,7,Data Users
1823.0,20.0,1.0,0.0,0.0,0.0,0.6215447154485497,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1824.0,21.84210526315789,19.0,0.3270357978386347,0.3914174347281108,0.0173126639105583,0.7634881146635146,0.9616181878973226,0.0,0.9911266489125876,0.0,0.0,0.0,2,Appelants Off-Net
1826.0,20.0,2.0,0.0,0.0,0.0,0.5949030868637945,1.0,0.0,1.0,0.0,0.0,0.0,2,Appelants Off-Net
1829.0,16.666666666666668,3.0,0.0933119743668613,0.4296486055398363,0.0097873776570712,0.5677896466730352,1.0,0.0,0.9957948668377476,0.0,0.0,0.0,2,Appelants Off-Net
1832.0,20.0,11.0,0.0,0.0,0.0,0.8314412287551962,0.98717812864299,0.0,0.9988619155560532,0.0,0.0,0.0,2,Appelants Off-Net
1833.0,17.5,4.0,0.0222148172832561,0.605924941750833,0.0071979025979936,0.9799356863467932,0.4766050054396591,0.0,0.9910076444649268,0.0,0.0,0.0,2,Appelants Off-Net
